Configuração,Iterações/Gerações,Seleção de pais,Recombinação,Mutação,Tamanho população,PR,PM,Menor Fitness,Maior Fitness,Menor Fitness Medio,Maior Fitness Medio,Tempo (ms) 2 execuções
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.85,0.06,11.390617519929796,733.8417050890415,13.27908996919081,666.793143495257,151548.647917
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.85,0.1,7.6617370418844715,1009.3153833777768,7.921266062039751,543.6337965939404,105646.411401
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.95,0.03,9.299449650491464,1330.6102197681053,23.13217503885241,1269.9405804019407,257704.638449
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.95,0.06,5.129283502707318,1441.303427558912,5.410335210080694,1047.117547315015,152079.365987
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.95,0.1,6.039212162099081,1495.464793501129,6.76433484934992,1260.527335269354,111399.729735
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.75,0.03,15.371392471296394,1584.4913635956025,47.15880200454167,1205.108479975684,9297.783215
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.75,0.06,8.540688176424581,2498.80308870956,8.782465115630472,1684.7591419500627,8929.162948
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.75,0.1,15.087562418451824,2172.1840890057015,31.764309207297114,1536.3411147062257,4695.143854
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.85,0.03,12.649731358986896,1684.3834904358507,168.1305334434092,1418.4362803474642,5879.237936
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.85,0.06,13.761573855595303,2519.582431422748,15.681869560174786,2162.8147771571785,6793.170373
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.85,0.1,7.753449059730177,2526.862136704628,17.53152369849575,1859.9705193534392,6252.031052
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.95,0.03,8.314195461063516,1334.2901921845964,75.13258801766943,1286.591853663991,6973.335551
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.95,0.06,11.896268828944843,3957.8611919328896,28.93680398072812,2854.0128012782325,7722.997453
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.95,0.1,15.414159022523005,1619.6645943826547,21.720033590976556,938.3125478306274,5639.252037
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.75,0.03,9.56110162175882,1218.1111639364692,24.191926156771032,821.6720236432554,39388.431183
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.75,0.06,8.166608273991464,2191.082572446258,12.182829439189529,2111.885928311467,36183.824921
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.75,0.1,20.690151232243952,221.03348974054956,20.835854234817027,165.27084574222854,21022.292114
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.85,0.03,43.028966390357205,1956.105177167561,44.38627633294414,1583.5460120624527,35178.08422
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.85,0.06,7.034285714285715,1279.3903404772332,16.030505202046765,829.7811757013242,29797.197511
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.85,0.1,6.114178570424089,3736.3813827499052,11.058921770970326,2877.2933621170873,24103.469865
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.95,0.03,7.3513763135843275,2258.583054760426,44.915544966225305,1602.4881347978492,51195.189793
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.95,0.06,11.838041294202814,2232.4822127119455,21.745706678583918,1628.178689808111,26482.50354
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.95,0.1,5.490071489163665,2694.2662134705406,18.875769102030333,1935.606754446756,23696.464379
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.75,0.03,25.61596090489172,741.1358312061413,32.583717725813585,612.463745456275,204050.718505
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.75,0.06,7.15374423742044,1346.9643653754397,19.830339027814556,1118.2896187983836,125680.380079
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.75,0.1,5.279425986086083,427.0373188514276,6.293103253263632,611.9399587004488,117828.867806
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.85,0.03,7.0534313718179185,693.3370213181887,11.392893150060065,536.823139170036,283807.428879
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.85,0.06,12.206900872849257,1775.2853483956706,13.770529947686132,1373.3967932206276,133802.722298
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.85,0.1,6.537771981587389,1894.1618442887823,9.611892633492765,1149.329808680055,96593.021923
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.95,0.03,6.3228118136895635,999.6521574917527,7.546627794509381,936.1647502569472,276653.783312
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.95,0.06,6.78470749493807,1574.427493736287,7.310387570634726,1344.111263769199,144422.167767
Dados de 1000 iteracoes_SelecaoFPS_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoFPS,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.95,0.1,9.49877987534291,1119.1960899888766,10.734866181669688,1030.992917978614,99193.635739
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.75,0.03,16.0,4619.120974278931,69.0665326451543,3340.2622255699075,705.504199
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.75,0.06,7.454008046033563,1564.6920619321018,8.252450797156808,1132.7683917995998,736.648628
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.75,0.1,7.421737041884471,1988.58493240294,26.2043298575617,1978.6448775044496,827.629959
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.85,0.03,7.537619995437556,952.7735051487955,11.472184574126873,492.4652846152203,696.504027
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.85,0.06,17.98199970456143,2653.5245776412207,42.70703758139103,1631.990323885609,752.340481
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.85,0.1,18.799215962190843,2897.343952753719,42.601553417291626,2389.903473587019,842.536877
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.95,0.03,16.586083272085332,1788.782397954723,88.62877502200553,1313.1404703251796,713.760163
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.95,0.06,15.68690632574555,2303.671980272229,35.68923209794803,2065.618102021121,796.898782
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.95,0.1,8.086509027920544,1556.5907558556996,8.108438143915906,819.0942805725235,869.216979
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.75,0.03,7.661092061339459,2796.861847374967,9.291050584727763,2044.7957596334859,1342.259059
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.75,0.06,12.914756169184402,2155.9054724673597,17.15785426427091,1503.0051683728534,1470.251123
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.75,0.1,5.690858632377099,1747.3854338154306,7.388465738179374,1547.0979045688605,1930.818409
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.85,0.03,55.89058684700802,1589.887641486704,62.44293564700834,865.0029931584895,1478.318102
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.85,0.06,7.316354735991932,1741.083962973303,31.471625178800032,1575.9752374081813,1525.209628
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.85,0.1,17.49827294067974,1577.445073558555,19.386891820728273,1166.4468338445156,1732.678589
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.95,0.03,11.159656318007219,1418.0709490992747,33.38184117343753,771.4188493422268,1426.430218
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.95,0.06,7.842980530921297,3761.342441751213,22.75478556923209,2536.9758487392437,1545.819921
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,100,0.95,0.1,6.476495575223372,1963.4639313408768,12.739018633746388,1281.1539533081902,1696.516851
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.75,0.03,17.588185175523442,1777.0034475931877,18.027022722205047,1372.8707974309032,2704.357848
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.75,0.06,6.184726547079801,1657.4644895681286,8.638736992080307,1223.667870046166,2982.872251
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.75,0.1,6.908571428571429,1543.9088074823255,10.369173927062107,1252.7601841084497,3284.742431
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.85,0.03,7.766166449603573,1029.1121511871047,15.037467106185293,927.416215566447,2804.578879
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.85,0.06,6.077083788793546,606.2824436782165,6.3734515026231495,561.6199093875214,3087.864285
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.85,0.1,11.427322283070078,1463.9622592045216,15.45814900999601,1436.5133038978038,3367.994173
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.95,0.03,13.889686158434571,1182.2685681334463,19.586597171705982,872.1827351031359,2883.309365
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.95,0.06,7.174336325652959,1301.8096050052807,18.07889584539661,956.6604463379192,3157.609755
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,200,0.95,0.1,6.187209904844853,2206.385995045934,6.221252890440178,1192.5754256927225,3443.165329
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.75,0.03,6.548486682216984,4405.821279129103,46.34456326970726,3373.682667062248,627.529831
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.75,0.06,25.960755953178676,1926.5624490310154,32.29990696402554,1449.077297960361,635.144307
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.75,0.1,6.694285714285715,2258.583542798691,36.9118535111442,1572.340760083161,661.995167
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.85,0.03,8.251959329117952,2978.6614399329337,20.636188374543813,1881.4896300500081,662.626733
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.85,0.06,10.615630140987001,2289.2640126121464,15.811856282858795,1826.0974131148985,662.646987
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.85,0.1,30.579280634101213,2387.28256619604,31.074816417693533,1917.8958492357513,721.866718
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.95,0.03,20.420493105891904,3508.6039819223042,26.097543181435007,3393.892467521915,675.265799
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.95,0.06,7.609559563723284,2042.6632492036645,9.203096817210678,1855.8730380120983,707.968645
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,50,0.95,0.1,6.187054518492115,5774.801924397868,11.535580262573198,3823.1533351588987,698.764117
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.75,0.03,22.798838344514063,1390.1633943803783,45.964397009773506,883.3267717376013,1310.428551
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.75,0.06,16.61001365114811,2370.2651252880237,18.07075552951511,1762.240178289529,1349.565016
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.75,0.1,16.0,1098.4996645203898,16.62785869393302,1062.4957510409452,1299.209346
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.85,0.03,9.692005644253442,2333.362117101024,16.31425618003541,2129.512015298639,1302.836293
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.85,0.06,10.052281109263495,1046.3693766288854,15.697148097882156,715.5938581803158,1338.423615
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.85,0.1,10.696759942143085,811.2309508473058,14.889150817206245,632.6357910067693,1368.519956
